1.0956583111952796, 145.1905626134303
3.9686735579578603, 210.5263157894733
9.044666263359542, 43.55716878402927
11.919982990960651, 0
15.048155746688057, -7.259528130671242
18.09178743961353, -14.519056261343394
21.980216032334706, 7.259528130671242
25.108542220118007, -7.259528130671242
28.912736614149058, 0
33.394333534986885, -43.55716878402927
36.01418588951138, 0
40.32547322829812, 14.519056261343394
42.946706471325726, -7.259528130671242
47.00406375759488, 21.778584392014636
49.794532558282256, -7.259528130671242
54.10612676118079, -7.259528130671242
56.89567496953276, 7.259528130671242
61.038800775051044, -21.778584392014636
64.25120772946858, -14.519056261343394
68.30917874396133, -14.519056261343394
